split,sequence,lidar_frame,cam_frame,dt_seconds,frame_valid,n_in_image,n_occluded,n_road_in_image,n_road_occluded,n_marking_in_image,n_marking_occluded,n_other_in_image,n_other_occluded,n_raw8_in_image,n_raw8_occluded,n_raw9_in_image,n_raw9_occluded,n_raw10_in_image,n_raw10_occluded
train,030,6,6,-0.0498661994934082,1,58677,89,19892,14,3,0,38321,68,0,0,0,0,3,0
train,030,7,7,-0.04987192153930664,1,57284,95,20018,12,2,0,36808,71,0,0,0,0,2,0
train,030,8,8,-0.049861907958984375,1,57048,95,20329,13,7,0,36267,74,0,0,0,0,7,0
train,030,9,9,-0.049865007400512695,1,58941,109,20637,9,10,0,37804,95,0,0,0,0,10,0
train,030,10,10,-0.04986000061035156,1,57569,73,20630,11,14,0,36457,61,0,0,0,0,14,0
train,030,11,11,-0.04986000061035156,1,57257,83,20634,6,12,0,36159,69,0,0,0,0,12,0
train,030,12,12,-0.04986405372619629,1,58871,77,20764,6,18,0,37780,66,0,0,0,0,18,0
train,030,13,13,-0.04986000061035156,1,57818,73,21181,8,1,0,36398,63,0,0,0,0,1,0
train,030,14,14,-0.04985785484313965,1,60553,110,21556,18,8,0,38873,90,0,0,0,0,8,0
train,030,15,15,-0.049855947494506836,1,59201,81,21780,9,12,0,37332,72,0,0,0,0,12,0
train,030,16,16,-0.04984593391418457,1,58690,65,21650,10,11,0,36952,54,0,0,0,0,11,0
train,030,17,17,-0.049839019775390625,1,60245,110,21491,11,13,0,38668,98,0,0,0,0,13,0
train,030,18,18,-0.04983186721801758,1,58949,88,21419,10,19,0,37428,74,0,0,0,0,19,0
train,030,19,19,-0.04983782768249512,1,58559,103,21357,18,17,0,37105,84,0,0,0,0,17,0
train,030,20,20,-0.04984092712402344,1,60218,109,21088,11,21,0,39003,97,0,0,0,0,21,0
train,030,21,21,-0.049829959869384766,1,58647,83,20822,6,13,0,37698,77,0,0,0,0,13,0
train,030,22,22,-0.04982399940490723,1,58388,80,20752,8,18,0,37494,71,0,0,0,0,18,0
train,030,23,23,-0.04983091354370117,1,59846,95,20822,5,32,0,38854,87,0,0,0,0,32,0
train,030,24,24,-0.04982399940490723,1,58381,76,20806,11,34,0,37406,63,0,0,0,0,34,0
train,030,25,25,-0.04982805252075195,1,58051,62,20843,9,30,0,37052,52,0,0,0,0,30,0
train,030,26,26,-0.04982805252075195,1,59681,107,21071,9,14,0,38455,93,0,0,0,0,14,0
train,030,27,27,-0.0498349666595459,1,58383,74,21223,17,21,0,37045,54,0,0,0,0,21,0
train,030,28,28,-0.04983401298522949,1,58110,93,21437,14,21,0,36535,78,0,0,0,0,21,0
train,030,29,29,-0.04982805252075195,1,59736,109,21700,11,24,0,37944,97,0,0,0,0,24,0
train,030,30,30,-0.04982614517211914,1,58704,92,22083,13,32,0,36524,78,0,0,0,0,32,0
train,030,31,31,-0.04980802536010742,1,58320,69,22531,9,40,0,35694,60,0,0,0,0,40,0
train,030,32,32,-0.04980301856994629,1,59848,95,22779,12,35,0,36978,83,0,0,0,0,35,0
train,030,33,33,-0.04981207847595215,1,58359,86,22903,10,44,0,35353,75,0,0,0,0,44,0
train,030,34,34,-0.04981589317321777,1,58097,83,22991,16,38,0,35010,67,0,0,0,0,38,0
train,030,35,35,-0.049829959869384766,1,59699,109,23061,7,33,0,36549,101,0,0,0,0,33,0
train,030,36,36,-0.0498201847076416,1,58377,70,23166,1,27,0,35135,69,0,0,0,0,27,0
train,030,37,37,-0.04981398582458496,1,57868,63,23133,5,38,0,34624,57,0,0,0,0,38,0
train,030,38,38,-0.04982495307922363,1,59270,83,23029,7,41,0,36126,75,0,0,0,0,41,0
train,030,39,39,-0.04982399940490723,1,57762,72,22983,5,50,0,34676,67,0,0,0,0,50,0
train,030,40,40,-0.049833059310913086,1,57360,58,22949,7,67,0,34281,49,0,0,0,0,67,0
train,030,41,41,-0.049841880798339844,1,58898,55,22939,7,40,0,35874,48,0,0,0,0,40,0
train,030,42,42,-0.049841880798339844,1,57369,62,22780,8,31,0,34515,51,0,0,0,0,31,0
train,030,43,43,-0.04984712600708008,1,56922,51,22717,8,37,0,34121,43,0,0,0,0,37,0
train,030,44,44,-0.04984307289123535,1,58444,56,22741,6,41,0,35601,50,0,0,0,0,41,0
train,030,45,45,-0.04984593391418457,1,56963,45,22630,3,25,0,34259,42,0,0,0,0,25,0
train,030,46,46,-0.04984307289123535,1,56550,47,22594,5,51,0,33851,41,0,0,0,0,51,0
train,030,47,47,-0.04984712600708008,1,57595,53,22696,5,34,0,34791,48,0,0,0,0,34,0
train,030,48,48,-0.049859046936035156,1,57365,34,23039,2,49,0,34196,32,0,0,0,0,49,0
train,030,49,49,-0.04986119270324707,1,58806,59,23299,6,40,0,35402,52,0,0,0,0,40,0
train,030,50,50,-0.04986000061035156,1,57310,54,23241,9,50,0,33951,44,0,0,0,0,50,0
train,030,51,51,-0.049861907958984375,1,56871,51,23155,7,53,0,33599,43,0,0,0,0,53,0
train,030,52,52,-0.04986405372619629,1,58226,58,23179,6,60,0,34926,51,0,0,0,0,60,0
train,030,53,53,-0.04987001419067383,1,56713,47,23183,6,55,0,33417,41,0,0,0,0,55,0
train,030,54,54,-0.04986691474914551,1,56456,38,23365,6,56,0,32968,32,0,0,0,0,56,0
train,030,55,55,-0.04987502098083496,1,57857,44,23320,5,54,0,34421,38,0,0,0,0,54,0
train,030,56,56,-0.049880027770996094,1,56439,46,23299,4,65,0,33011,38,0,0,0,0,65,0
train,030,57,57,-0.04987621307373047,1,56178,56,23325,6,78,0,32709,50,0,0,0,0,78,0
train,030,58,58,-0.04988288879394531,1,57504,61,23174,6,41,0,34218,55,0,0,0,0,41,0
train,030,59,59,-0.04987812042236328,1,56309,55,22935,2,65,0,33248,52,0,0,0,0,65,0
train,030,60,60,-0.04987001419067383,1,56045,54,22749,9,78,0,33154,44,0,0,0,0,78,0
train,030,61,61,-0.04986095428466797,1,57490,51,22501,5,85,0,34853,46,0,0,0,0,85,0
train,030,62,62,-0.049855947494506836,1,56266,38,22249,1,68,0,33884,37,0,0,0,0,68,0
train,030,63,63,-0.0498499870300293,1,55969,49,21993,7,69,0,33841,42,0,0,0,0,69,0
train,030,64,64,-0.049844980239868164,1,57472,43,21755,6,75,0,35559,37,0,0,0,0,75,0
train,030,65,65,-0.04983997344970703,1,56017,47,21513,7,85,0,34333,40,0,0,0,0,85,0
train,030,66,66,-0.04982614517211914,1,55737,39,21347,2,83,0,34228,36,0,0,0,0,83,0
train,030,67,67,-0.04982805252075195,1,57295,42,21365,5,65,0,35787,37,0,0,0,0,65,0
train,030,68,68,-0.049836158752441406,1,56111,40,21338,2,92,0,34585,38,0,0,0,0,92,0
train,030,69,69,-0.04983210563659668,1,55901,39,21146,6,93,0,34585,32,0,0,0,0,93,0
train,030,70,70,-0.04983401298522949,1,57353,50,20797,6,103,1,36357,42,0,0,0,0,103,1
train,030,71,71,-0.04983806610107422,1,56067,56,20559,9,106,0,35314,47,0,0,0,0,106,0
train,030,72,72,-0.04982399940490723,1,55653,39,20398,4,119,0,35042,32,0,0,0,0,119,0
train,030,73,73,-0.049818992614746094,1,57271,68,20230,7,124,0,36804,58,0,0,0,0,124,0
train,030,74,74,-0.04982399940490723,1,56024,56,20117,6,120,0,35674,50,0,0,0,0,120,0
train,030,75,75,-0.04982709884643555,1,55689,65,20001,10,120,0,35447,52,0,0,0,0,120,0
train,030,76,76,-0.04983210563659668,1,57166,67,20003,4,115,0,36926,62,0,0,0,0,115,0
train,030,77,77,-0.04982399940490723,1,55810,64,19871,7,118,0,35719,54,0,0,0,0,118,0
train,030,78,78,-0.04981803894042969,1,55474,80,19618,4,114,0,35632,72,0,0,0,0,114,0
train,030,79,79,-0.049807071685791016,1,56889,73,19438,11,106,0,37246,62,0,0,0,0,106,0
train,032,0,0,-0.04980301856994629,1,61497,98,25495,8,0,0,35965,90,0,0,0,0,0,0
train,032,1,1,-0.04979991912841797,1,58837,139,21699,8,0,0,37095,128,0,0,0,0,0,0
train,032,2,2,-0.049798011779785156,1,59319,143,18123,7,0,0,41133,136,0,0,0,0,0,0
train,032,3,3,-0.049817800521850586,1,57303,145,16914,11,0,0,40329,134,0,0,0,0,0,0
train,032,4,4,-0.04982590675354004,1,57719,154,17495,11,0,0,40179,143,0,0,0,0,0,0
train,032,5,5,-0.04983019828796387,1,61398,141,18535,6,0,0,42814,135,0,0,0,0,0,0
train,032,6,6,-0.04984712600708008,1,60972,127,18415,21,0,0,42502,105,0,0,0,0,0,0
train,032,7,7,-0.04986095428466797,1,60954,122,16679,13,0,0,44200,109,0,0,0,0,0,0
train,032,8,8,-0.04987788200378418,1,61660,114,16245,12,0,0,45305,100,0,0,0,0,0,0
train,032,9,9,-0.04988598823547363,1,57510,103,16507,11,0,0,40933,92,0,0,0,0,0,0
train,032,10,10,-0.04987692832946777,1,56180,115,18001,6,0,0,38096,107,0,0,0,0,0,0
train,032,11,11,-0.0498809814453125,1,60393,135,20423,18,0,0,39833,117,0,0,0,0,0,0
train,032,12,12,-0.04988598823547363,1,61235,115,22770,13,0,0,38346,102,0,0,0,0,0,0
train,032,13,13,-0.049883127212524414,1,60489,99,22463,9,0,0,37920,90,0,0,0,0,0,0
train,032,14,14,-0.04987192153930664,1,60880,107,22696,4,4,0,38113,101,0,0,0,0,4,0
train,032,15,15,-0.04987907409667969,1,58570,77,22945,5,3,0,35553,72,0,0,0,0,3,0
train,032,16,16,-0.04989504814147949,1,58183,90,22911,1,2,0,35223,89,0,0,0,0,2,0
train,032,17,17,-0.049894094467163086,1,60886,116,23472,13,5,0,37384,103,0,0,0,0,5,0
train,032,18,18,-0.04989194869995117,1,59735,111,23831,5,0,0,35872,106,0,0,0,0,0,0
train,032,19,19,-0.04988908767700195,1,59680,83,23684,5,3,0,35986,78,0,0,0,0,3,0
train,032,20,20,-0.049859046936035156,1,61315,99,22265,3,9,0,39028,96,0,0,0,0,9,0
train,032,21,21,-0.049859046936035156,1,59162,105,20945,11,7,0,38190,94,0,0,0,0,7,0
train,032,22,22,-0.049844980239868164,1,58520,115,20721,9,6,0,37778,106,0,0,0,0,6,0
train,032,23,23,-0.04983997344970703,1,61174,123,22170,9,8,0,38985,114,0,0,0,0,8,0
train,032,24,24,-0.049842119216918945,1,59892,103,23836,3,8,0,36031,100,0,0,0,0,8,0
train,032,25,25,-0.049833059310913086,1,59517,129,23805,15,5,0,35684,114,0,0,0,0,5,0
train,032,26,26,-0.049835205078125,1,60895,152,21933,6,8,0,38932,146,0,0,0,0,8,0
train,032,27,27,-0.04983186721801758,1,56783,137,19811,7,2,0,36935,130,0,0,0,0,2,0
train,032,28,28,-0.04982900619506836,1,55379,115,18590,5,5,0,36736,110,0,0,0,0,5,0
train,032,29,29,-0.04982900619506836,1,57857,120,18958,8,21,0,38820,112,0,0,0,0,21,0
train,032,30,30,-0.0498349666595459,1,57311,98,19840,8,11,0,37422,90,0,0,0,0,11,0
train,032,31,31,-0.049842119216918945,1,57382,94,19696,6,20,0,37621,88,0,0,0,0,20,0
train,032,32,32,-0.04981708526611328,1,57899,107,18500,6,4,0,39359,101,0,0,0,0,4,0
train,032,33,33,-0.049813032150268555,1,58044,212,16203,25,26,0,41768,187,0,0,0,0,26,0
train,032,34,34,-0.04983401298522949,1,61192,258,15688,16,34,0,45422,242,0,0,0,0,34,0
train,032,35,35,-0.04982900619506836,1,58427,217,16807,16,41,0,41508,201,0,0,0,0,41,0
train,032,36,36,-0.04982399940490723,1,54698,172,18443,17,32,0,36135,155,0,0,0,0,32,0
train,032,37,37,-0.04983115196228027,1,57447,209,20092,5,33,0,37197,204,0,0,0,0,33,0
train,032,38,38,-0.049829959869384766,1,57082,185,21084,7,29,0,35881,178,0,0,0,0,29,0
train,032,39,39,-0.04983997344970703,1,57037,180,21585,8,38,0,35285,170,0,0,0,0,38,0
train,032,40,40,-0.04983711242675781,1,60089,184,22091,4,45,0,37782,178,0,0,0,0,45,0
train,032,41,41,-0.04982495307922363,1,58230,175,22019,6,35,0,35910,165,0,0,0,0,35,0
train,032,42,42,-0.049825191497802734,1,54340,145,22340,2,44,0,31593,138,0,0,0,0,44,0
train,032,43,43,-0.049833059310913086,1,55819,147,21712,5,63,0,33566,140,0,0,0,0,63,0
train,032,44,44,-0.0498349666595459,1,54762,133,20727,6,60,0,33518,127,0,0,0,0,60,0
train,032,45,45,-0.049813032150268555,1,54501,126,20218,1,61,0,34129,125,0,0,0,0,61,0
train,032,46,46,-0.049806833267211914,1,57950,153,20339,14,84,0,37493,139,0,0,0,0,84,0
train,032,47,47,-0.04980802536010742,1,57507,140,20529,6,81,0,36870,134,0,0,0,0,81,0
train,032,48,48,-0.04981207847595215,1,55774,118,21430,7,85,1,34232,110,0,0,0,0,85,1
train,032,49,49,-0.0498199462890625,1,56260,141,21618,6,106,0,34503,135,0,0,0,0,106,0
train,032,50,50,-0.04981803894042969,1,53848,123,21065,3,100,0,32652,120,0,0,0,0,100,0
train,032,51,51,-0.04982781410217285,1,53114,95,20562,6,108,0,32395,89,0,0,0,0,108,0
train,032,52,52,-0.049835205078125,1,55352,147,20497,11,128,0,34686,134,0,0,0,0,128,0
train,032,53,53,-0.04983711242675781,1,54774,128,20707,5,107,0,33932,123,0,0,0,0,107,0
train,032,54,54,-0.04983401298522949,1,54791,99,20612,10,135,0,34012,85,0,0,0,0,135,0
train,032,55,55,-0.04982495307922363,1,54080,131,20781,3,170,0,33101,127,0,0,0,0,170,0
train,032,56,56,-0.04983210563659668,1,51976,123,20813,4,144,3,30990,116,0,0,0,0,144,3
train,032,57,57,-0.04983210563659668,1,51362,128,20707,8,175,1,30451,119,0,0,0,0,175,1
train,032,58,58,-0.04984593391418457,1,53159,148,20866,8,175,0,32051,140,0,0,0,0,175,0
train,032,59,59,-0.04986715316772461,1,52489,108,20907,13,187,1,31370,94,0,0,0,0,187,1
train,032,60,60,-0.049865007400512695,1,52578,144,20677,4,189,0,31672,139,0,0,0,0,189,0
train,032,61,61,-0.04985785484313965,1,54511,157,20208,16,203,1,34059,140,0,0,0,0,203,1
train,032,62,62,-0.0498659610748291,1,53070,121,19626,8,208,0,33202,113,0,0,0,0,208,0
train,032,63,63,-0.049865007400512695,1,51158,115,19462,2,215,0,31475,113,0,0,0,0,215,0
train,032,64,64,-0.0498659610748291,1,51984,159,19900,7,263,0,31812,152,0,0,0,0,263,0
train,032,65,65,-0.04986405372619629,1,51366,127,20801,10,294,0,30263,117,0,0,0,0,294,0
train,032,66,66,-0.049870967864990234,1,53143,207,20738,5,351,0,32014,202,0,0,0,0,351,0
train,032,67,67,-0.049867868423461914,1,52026,153,20745,6,386,0,30883,147,0,0,0,0,386,0
train,032,68,68,-0.04986095428466797,1,52329,127,20880,0,402,0,31030,127,0,0,0,0,402,0
train,032,69,69,-0.049865007400512695,1,54852,185,21225,1,463,0,33150,184,0,0,0,0,463,0
train,032,70,70,-0.04985380172729492,1,53952,132,21297,3,541,0,32108,129,0,0,0,0,541,0
train,032,71,71,-0.04986000061035156,1,53200,97,20959,1,597,0,31639,96,0,0,0,0,597,0
train,032,72,72,-0.04986882209777832,1,54882,158,20366,1,642,0,33867,157,0,0,0,0,642,0
train,032,73,73,-0.04986691474914551,1,53046,120,19755,4,759,0,32523,116,0,0,0,0,759,0
train,032,74,74,-0.04986310005187988,1,52441,117,19143,2,830,0,32463,115,0,0,0,0,830,0
train,032,75,75,-0.04986000061035156,1,54170,146,18702,6,933,0,34532,140,0,0,0,0,933,0
train,032,76,76,-0.04984307289123535,1,52479,86,18378,4,1010,0,33084,82,0,0,0,0,1010,0
train,032,77,77,-0.04983997344970703,1,51773,74,17889,6,1208,0,32658,68,0,0,0,0,1208,0
train,032,78,78,-0.04983401298522949,1,53322,87,17468,7,1445,0,34387,80,0,0,0,0,1445,0
train,032,79,79,-0.04982781410217285,1,51377,100,17159,5,1436,0,32760,95,0,0,0,0,1436,0
train,033,0,0,-0.04981493949890137,1,55718,101,10175,5,27,0,45468,96,0,0,0,0,27,0
train,033,1,1,-0.04980897903442383,1,56762,135,10650,13,88,0,45986,122,0,0,0,0,88,0
train,033,2,2,-0.049800872802734375,1,55526,113,10891,4,62,0,44516,107,0,0,0,0,62,0
train,033,3,3,-0.04981398582458496,1,55092,108,11131,1,84,0,43824,107,0,0,0,0,84,0
train,033,4,4,-0.04982113838195801,1,53059,146,11947,0,119,0,40973,144,0,0,0,0,119,0
train,033,5,5,-0.04982495307922363,1,53028,128,13350,7,246,0,39370,121,0,0,0,0,246,0
train,033,6,6,-0.049832820892333984,1,56995,167,14363,10,108,0,42465,157,0,0,0,0,108,0
train,033,7,7,-0.049818992614746094,1,57364,122,15130,5,3,0,42171,117,0,0,0,0,3,0
train,033,8,8,-0.04980802536010742,1,58559,107,15531,12,0,0,42967,95,0,0,0,0,0,0
train,033,9,9,-0.04982614517211914,1,62326,137,16009,10,0,0,46259,127,0,0,0,0,0,0
train,033,10,10,-0.049841880798339844,1,62143,117,16752,7,0,0,45339,110,0,0,0,0,0,0
train,033,11,11,-0.04982304573059082,1,60153,141,17506,7,0,0,42635,134,0,0,0,0,0,0
train,033,12,12,-0.049816131591796875,1,62197,117,18208,5,0,0,43972,112,0,0,0,0,0,0
train,033,13,13,-0.04982495307922363,1,60873,116,19525,6,0,0,41323,110,0,0,0,0,0,0
train,033,14,14,-0.0498199462890625,1,61187,143,21157,13,0,0,39976,130,0,0,0,0,0,0
train,033,15,15,-0.049813032150268555,1,65275,195,22782,12,0,0,42446,182,0,0,0,0,0,0
train,033,16,16,-0.04981803894042969,1,64328,155,24013,12,1,0,40287,142,0,0,1,0,0,0
train,033,17,17,-0.0498349666595459,1,61400,165,24599,8,0,0,36769,157,0,0,0,0,0,0
train,033,18,18,-0.04983401298522949,1,63595,207,24389,7,1,0,39138,199,0,0,1,0,0,0
train,033,19,19,-0.04982304573059082,1,61656,150,23836,7,0,0,37719,143,0,0,0,0,0,0
train,033,20,20,-0.049818992614746094,1,61263,167,23554,9,2,0,37645,157,0,0,2,0,0,0
train,033,21,21,-0.0498199462890625,1,64853,176,23226,11,0,0,41584,164,0,0,0,0,0,0
train,033,22,22,-0.049833059310913086,1,63095,189,22565,4,0,0,40469,184,0,0,0,0,0,0
train,033,23,23,-0.04983997344970703,1,60951,184,21628,12,0,0,39201,172,0,0,0,0,0,0
train,033,24,24,-0.04984712600708008,1,62083,196,20620,11,0,0,41234,184,0,0,0,0,0,0
train,033,25,25,-0.0498499870300293,1,60075,154,19670,11,0,0,40266,141,0,0,0,0,0,0
train,033,26,26,-0.04984092712402344,1,60600,126,18816,5,0,0,41730,121,0,0,0,0,0,0
train,033,27,27,-0.04984784126281738,1,64649,171,18277,8,0,0,46347,163,0,0,0,0,0,0
train,033,28,28,-0.049848079681396484,1,59252,129,19239,8,0,0,40001,121,0,0,0,0,0,0
train,033,29,29,-0.049848079681396484,1,57261,168,20963,11,0,0,36247,157,0,0,0,0,0,0
train,033,30,30,-0.049844980239868164,1,61204,175,23318,10,0,0,37866,165,0,0,0,0,0,0
train,033,31,31,-0.04984402656555176,1,61612,123,25373,9,1,0,36216,114,0,0,1,0,0,0
train,033,32,32,-0.049845218658447266,1,61990,127,26300,13,0,0,35669,114,0,0,0,0,0,0
train,033,33,33,-0.04986310005187988,1,65079,112,26807,10,9,0,38234,102,0,0,9,0,0,0
train,033,34,34,-0.049864768981933594,1,62915,99,26565,18,0,0,36337,81,0,0,0,0,0,0
train,033,35,35,-0.04986095428466797,1,62281,103,26260,13,1,0,36009,90,0,0,1,0,0,0
train,033,36,36,-0.049855947494506836,1,64831,105,26145,7,0,0,38673,98,0,0,0,0,0,0
train,033,37,37,-0.04986000061035156,1,62673,66,26294,5,0,0,36363,61,0,0,0,0,0,0
train,033,38,38,-0.049859046936035156,1,68552,151,27490,6,0,0,41048,145,0,0,0,0,0,0
train,033,39,39,-0.04986000061035156,1,66250,92,27290,3,0,0,38939,89,0,0,0,0,0,0
train,033,40,40,-0.04985785484313965,1,64915,103,26385,8,2,0,38510,94,0,0,2,0,0,0
train,033,41,41,-0.04985213279724121,1,67222,124,25516,2,6,0,41679,122,0,0,6,0,0,0
train,033,42,42,-0.04986286163330078,1,64879,103,25080,4,0,0,39760,99,0,0,0,0,0,0
train,033,43,43,-0.04987597465515137,1,64300,100,25106,4,0,0,39165,95,0,0,0,0,0,0
train,033,44,44,-0.04986095428466797,1,66768,126,25472,16,1,0,41268,110,0,0,0,0,1,0
train,033,45,45,-0.049859046936035156,1,64638,107,25114,5,5,0,39487,102,0,0,5,0,0,0
train,033,46,46,-0.049865007400512695,1,64130,106,24431,4,1,0,39677,102,0,0,0,0,1,0
train,033,47,47,-0.049867868423461914,1,66827,170,23517,12,1,0,43291,156,0,0,1,0,0,0
train,033,48,48,-0.04987215995788574,1,64024,151,23221,14,0,0,40789,137,0,0,0,0,0,0
train,033,49,49,-0.04987382888793945,1,62708,134,23334,5,0,0,39351,129,0,0,0,0,0,0
train,033,50,50,-0.0498659610748291,1,65102,174,23925,12,3,0,41148,162,0,0,3,0,0,0
train,033,51,51,-0.049865007400512695,1,63368,148,25228,12,2,0,38112,136,0,0,0,0,2,0
train,033,52,52,-0.04985690116882324,1,63506,125,26137,4,2,0,37337,121,0,0,2,0,0,0
train,033,53,53,-0.04984617233276367,1,66135,173,26035,13,0,0,40078,159,0,0,0,0,0,0
train,033,54,54,-0.049839019775390625,1,62298,168,25573,11,11,0,36703,157,0,0,11,0,0,0
train,033,55,55,-0.049839019775390625,1,61812,170,25745,15,2,0,36056,155,0,0,2,0,0,0
train,033,56,56,-0.04983806610107422,1,63854,202,25475,6,0,0,38373,196,0,0,0,0,0,0
train,033,57,57,-0.049835920333862305,1,61957,160,25606,7,0,0,36340,153,0,0,0,0,0,0
train,033,58,58,-0.04983115196228027,1,61743,153,26603,8,2,0,35121,145,0,0,2,0,0,0
train,033,59,59,-0.049833059310913086,1,64980,169,27135,7,0,0,37835,162,0,0,0,0,0,0
train,033,60,60,-0.04983806610107422,1,63005,146,26446,4,3,0,36544,142,0,0,3,0,0,0
train,033,61,61,-0.04984402656555176,1,62418,128,25460,14,0,0,36943,114,0,0,0,0,0,0
train,033,62,62,-0.049833059310913086,1,64953,180,24560,6,5,0,40373,174,0,0,4,0,1,0
train,033,63,63,-0.04981803894042969,1,62087,135,25042,11,10,0,37030,124,0,0,10,0,0,0
train,033,64,64,-0.049816131591796875,1,61372,105,25656,10,8,0,35698,95,0,0,8,0,0,0
train,033,65,65,-0.04982399940490723,1,64181,131,26451,6,0,0,37717,125,0,0,0,0,0,0
train,033,66,66,-0.04982781410217285,1,62423,103,27079,11,0,0,35324,92,0,0,0,0,0,0
train,033,67,67,-0.04982495307922363,1,62218,81,27244,4,0,0,34968,77,0,0,0,0,0,0
train,033,68,68,-0.04982900619506836,1,64718,136,27161,14,1,0,37540,122,0,0,1,0,0,0
train,033,69,69,-0.04983091354370117,1,62522,104,27100,18,12,0,35394,86,0,0,0,0,12,0
train,033,70,70,-0.04982709884643555,1,67598,119,26822,8,0,0,40762,111,0,0,0,0,0,0
train,033,71,71,-0.04982900619506836,1,65373,99,26016,1,10,0,39335,98,0,0,0,0,10,0
train,033,72,72,-0.04982590675354004,1,65020,92,25520,7,3,0,39495,85,0,0,3,0,0,0
train,033,73,73,-0.049822092056274414,1,68097,134,25391,8,4,0,42696,126,0,0,4,0,0,0
train,033,74,74,-0.04983806610107422,1,64872,116,25924,9,17,0,38926,107,0,0,12,0,5,0
train,033,75,75,-0.0498349666595459,1,63539,106,26618,5,15,0,36894,101,0,0,1,0,14,0
train,033,76,76,-0.0498199462890625,1,66049,128,26772,8,9,0,39240,120,0,0,4,0,5,0
train,033,77,77,-0.04982304573059082,1,63948,120,26955,10,6,0,36979,110,0,0,6,0,0,0
train,033,78,78,-0.04983806610107422,1,64215,118,26961,2,10,0,37240,116,0,0,3,0,7,0
train,033,79,79,-0.04983210563659668,1,67074,104,27429,2,24,0,39619,102,0,0,18,0,6,0
train,035,0,0,-0.04985404014587402,1,61359,133,19787,9,47,0,41467,120,0,0,0,0,47,0
train,035,1,1,-0.049855947494506836,1,58986,154,19639,12,47,0,39251,140,0,0,0,0,47,0
train,035,2,2,-0.049857139587402344,1,61155,131,19855,9,54,0,41136,122,0,0,0,0,54,0
train,035,3,3,-0.04984688758850098,1,59414,123,20375,7,76,0,38819,116,0,0,0,0,76,0
train,035,4,4,-0.04984307289123535,1,59292,104,21228,13,73,0,37841,90,0,0,0,0,73,0
train,035,5,5,-0.049844980239868164,1,61908,85,22012,4,74,0,39764,79,0,0,0,0,74,0
train,035,6,6,-0.04983711242675781,1,63071,91,23018,13,95,0,39912,74,0,0,0,0,95,0
train,035,7,7,-0.049839019775390625,1,64535,100,23348,10,88,0,41059,90,0,0,0,0,88,0
train,035,8,8,-0.0498509407043457,1,62685,96,23266,7,119,0,39219,89,0,0,0,0,119,0
train,035,9,9,-0.04986095428466797,1,62369,94,23416,8,136,0,38684,85,0,0,0,0,136,0
train,035,10,10,-0.04986119270324707,1,64903,103,23876,3,144,0,40772,100,0,0,0,0,144,0
train,035,11,11,-0.04986381530761719,1,63492,87,24394,5,169,0,38904,82,0,0,0,0,169,0
train,035,12,12,-0.0498659610748291,1,63519,91,24831,6,210,0,38460,85,0,0,0,0,210,0
train,035,13,13,-0.049865007400512695,1,65507,84,25098,7,282,0,40103,77,0,0,0,0,282,0
train,035,14,14,-0.04987192153930664,1,63478,92,25143,9,230,0,38088,83,0,0,0,0,230,0
train,035,15,15,-0.04987215995788574,1,62550,88,25223,5,207,0,37095,83,0,0,0,0,207,0
train,035,16,16,-0.049880027770996094,1,64749,96,25484,9,44,0,39200,87,0,0,0,0,44,0
train,035,17,17,-0.04988598823547363,1,62726,57,25585,4,15,0,37107,53,0,0,0,0,15,0
train,035,18,18,-0.04989004135131836,1,62221,83,25772,4,22,0,36400,79,0,0,0,0,22,0
train,035,19,19,-0.049881935119628906,1,64394,85,26089,5,24,0,38254,79,0,0,0,0,24,0
train,035,20,20,-0.049874067306518555,1,62380,90,26075,8,24,0,36254,82,0,0,0,0,24,0
train,035,21,21,-0.04987001419067383,1,61826,96,25649,6,13,0,36140,89,0,0,0,0,13,0
