split,sequence,lidar_frame,same_index_cam_frame,same_index_dt_s,nearest_cam_frame,nearest_dt_s
train,039,5,5,-0.04981184005737305,5,-0.04981184005737305
train,039,6,6,-0.04982113838195801,6,-0.04982113838195801
train,039,7,7,-0.0498199462890625,7,-0.0498199462890625
train,039,8,8,-0.04982304573059082,8,-0.04982304573059082
train,039,9,9,-0.04982304573059082,9,-0.04982304573059082
train,039,10,10,-0.04981803894042969,10,-0.04981803894042969
train,039,11,11,-0.04982590675354004,11,-0.04982590675354004
train,039,12,12,-0.04982185363769531,12,-0.04982185363769531
train,039,13,13,-0.04983401298522949,13,-0.04983401298522949
train,039,14,14,-0.04984593391418457,14,-0.04984593391418457
train,039,15,15,-0.04984617233276367,15,-0.04984617233276367
train,039,16,16,-0.04983997344970703,16,-0.04983997344970703
train,039,17,17,-0.04984402656555176,17,-0.04984402656555176
train,039,18,18,-0.04983997344970703,18,-0.04983997344970703
train,039,19,19,-0.04983806610107422,19,-0.04983806610107422
train,039,20,20,-0.0498499870300293,20,-0.0498499870300293
train,039,21,21,-0.04986214637756348,21,-0.04986214637756348
train,039,22,22,-0.049855947494506836,22,-0.049855947494506836
train,039,23,23,-0.04985404014587402,23,-0.04985404014587402
train,039,24,24,-0.04986381530761719,24,-0.04986381530761719
train,039,25,25,-0.04987287521362305,25,-0.04987287521362305
train,039,26,26,-0.04986906051635742,26,-0.04986906051635742
train,039,27,27,-0.0498659610748291,27,-0.0498659610748291
train,039,28,28,-0.04986000061035156,28,-0.04986000061035156
train,039,29,29,-0.04985404014587402,29,-0.04985404014587402
train,039,30,30,-0.04986000061035156,30,-0.04986000061035156
train,039,31,31,-0.04986691474914551,31,-0.04986691474914551
train,039,32,32,-0.049867868423461914,32,-0.049867868423461914
train,039,33,33,-0.04987502098083496,33,-0.04987502098083496
train,039,34,34,-0.04987597465515137,34,-0.04987597465515137
train,039,35,35,-0.04986286163330078,35,-0.04986286163330078
train,039,36,36,-0.04987502098083496,36,-0.04987502098083496
train,039,37,37,-0.04986310005187988,37,-0.04986310005187988
train,039,38,38,-0.049858808517456055,38,-0.049858808517456055
train,039,39,39,-0.0498509407043457,39,-0.0498509407043457
train,039,40,40,-0.04983401298522949,40,-0.04983401298522949
train,039,41,41,-0.04982900619506836,41,-0.04982900619506836
train,039,42,42,-0.04983186721801758,42,-0.04983186721801758
train,039,43,43,-0.04983091354370117,43,-0.04983091354370117
train,039,44,44,-0.049820899963378906,44,-0.049820899963378906
train,039,45,45,-0.04982590675354004,45,-0.04982590675354004
train,039,46,46,-0.04981493949890137,46,-0.04981493949890137
train,039,47,47,-0.04982495307922363,47,-0.04982495307922363
train,039,48,48,-0.049839019775390625,48,-0.049839019775390625
train,039,49,49,-0.04982900619506836,49,-0.04982900619506836
train,039,50,50,-0.04981589317321777,50,-0.04981589317321777
train,039,51,51,-0.04983091354370117,51,-0.04983091354370117
train,039,52,52,-0.049829959869384766,52,-0.049829959869384766
train,039,53,53,-0.04983115196228027,53,-0.04983115196228027
train,039,54,54,-0.049833059310913086,54,-0.049833059310913086
train,039,55,55,-0.04982399940490723,55,-0.04982399940490723
train,039,56,56,-0.04982495307922363,56,-0.04982495307922363
train,039,57,57,-0.049818992614746094,57,-0.049818992614746094
train,039,58,58,-0.04980587959289551,58,-0.04980587959289551
train,039,59,59,-0.04981207847595215,59,-0.04981207847595215
train,039,60,60,-0.049818992614746094,60,-0.049818992614746094
train,039,61,61,-0.04982900619506836,61,-0.04982900619506836
train,039,62,62,-0.049829959869384766,62,-0.049829959869384766
train,039,63,63,-0.04983115196228027,63,-0.04983115196228027
train,039,64,64,-0.0498349666595459,64,-0.0498349666595459
train,039,65,65,-0.04983186721801758,65,-0.04983186721801758
train,039,66,66,-0.049839019775390625,66,-0.049839019775390625
train,039,67,67,-0.049833059310913086,67,-0.049833059310913086
train,039,68,68,-0.04983401298522949,68,-0.04983401298522949
train,039,69,69,-0.0498499870300293,69,-0.0498499870300293
train,039,70,70,-0.04984903335571289,70,-0.04984903335571289
train,039,71,71,-0.04985690116882324,71,-0.04985690116882324
train,039,72,72,-0.04986119270324707,72,-0.04986119270324707
train,039,73,73,-0.04986000061035156,73,-0.04986000061035156
train,039,74,74,-0.04987502098083496,74,-0.04987502098083496
train,039,75,75,-0.04986715316772461,75,-0.04986715316772461
train,039,76,76,-0.049859046936035156,76,-0.049859046936035156
train,039,77,77,-0.049868106842041016,77,-0.049868106842041016
train,039,78,78,-0.049865007400512695,78,-0.049865007400512695
train,039,79,79,-0.04987001419067383,79,-0.04987001419067383
train,040,0,0,-0.049841880798339844,0,-0.049841880798339844
train,040,1,1,-0.04984116554260254,1,-0.04984116554260254
train,040,2,2,-0.04982495307922363,2,-0.04982495307922363
train,040,3,3,-0.0498349666595459,3,-0.0498349666595459
train,040,4,4,-0.04983782768249512,4,-0.04983782768249512
train,040,5,5,-0.049826860427856445,5,-0.049826860427856445
train,040,6,6,-0.04982709884643555,6,-0.04982709884643555
train,040,7,7,-0.049835920333862305,7,-0.049835920333862305
train,040,8,8,-0.04982304573059082,8,-0.04982304573059082
train,040,9,9,-0.04982399940490723,9,-0.04982399940490723
train,040,10,10,-0.04982805252075195,10,-0.04982805252075195
train,040,11,11,-0.04981708526611328,11,-0.04981708526611328
train,040,12,12,-0.04982900619506836,12,-0.04982900619506836
train,040,13,13,-0.049826860427856445,13,-0.049826860427856445
train,040,14,14,-0.04982709884643555,14,-0.04982709884643555
train,040,15,15,-0.049826860427856445,15,-0.049826860427856445
train,040,16,16,-0.049829959869384766,16,-0.049829959869384766
train,040,17,17,-0.049841880798339844,17,-0.049841880798339844
train,040,18,18,-0.04983997344970703,18,-0.04983997344970703
train,040,19,19,-0.049817800521850586,19,-0.049817800521850586
train,040,20,20,-0.04981708526611328,20,-0.04981708526611328
train,040,21,21,-0.04982113838195801,21,-0.04982113838195801
train,040,22,22,-0.04982709884643555,22,-0.04982709884643555
train,040,23,23,-0.049832820892333984,23,-0.049832820892333984
train,040,24,24,-0.04982590675354004,24,-0.04982590675354004
train,040,25,25,-0.04982805252075195,25,-0.04982805252075195
train,040,26,26,-0.04982614517211914,26,-0.04982614517211914
train,040,27,27,-0.0498349666595459,27,-0.0498349666595459
train,040,28,28,-0.04982805252075195,28,-0.04982805252075195
train,040,29,29,-0.04982709884643555,29,-0.04982709884643555
train,040,30,30,-0.0498349666595459,30,-0.0498349666595459
train,040,31,31,-0.0498349666595459,31,-0.0498349666595459
train,040,32,32,-0.04984617233276367,32,-0.04984617233276367
train,040,33,33,-0.0498499870300293,33,-0.0498499870300293
train,040,34,34,-0.0498509407043457,34,-0.0498509407043457
train,040,35,35,-0.049861907958984375,35,-0.049861907958984375
train,040,36,36,-0.049865007400512695,36,-0.049865007400512695
train,040,37,37,-0.04986095428466797,37,-0.04986095428466797
train,040,38,38,-0.04985499382019043,38,-0.04985499382019043
train,040,39,39,-0.04986095428466797,39,-0.04986095428466797
train,040,40,40,-0.049868106842041016,40,-0.049868106842041016
train,040,41,41,-0.04986405372619629,41,-0.04986405372619629
train,040,42,42,-0.04986405372619629,42,-0.04986405372619629
train,040,43,43,-0.04986095428466797,43,-0.04986095428466797
train,040,44,44,-0.04986000061035156,44,-0.04986000061035156
train,040,45,45,-0.04987287521362305,45,-0.04987287521362305
train,040,46,46,-0.049874067306518555,46,-0.049874067306518555
train,040,47,47,-0.04986286163330078,47,-0.04986286163330078
train,040,48,48,-0.04985404014587402,48,-0.04985404014587402
train,040,49,49,-0.04984593391418457,49,-0.04984593391418457
train,040,50,50,-0.04985499382019043,50,-0.04985499382019043
train,040,51,51,-0.04984712600708008,51,-0.04984712600708008
train,040,52,52,-0.04984092712402344,52,-0.04984092712402344
train,040,53,53,-0.04984903335571289,53,-0.04984903335571289
train,040,54,54,-0.04983186721801758,54,-0.04983186721801758
train,040,55,55,-0.04982590675354004,55,-0.04982590675354004
train,040,56,56,-0.04983687400817871,56,-0.04983687400817871
train,040,57,57,-0.04983401298522949,57,-0.04983401298522949
train,040,58,58,-0.049829959869384766,58,-0.049829959869384766
train,040,59,59,-0.04983997344970703,59,-0.04983997344970703
train,040,60,60,-0.04984784126281738,60,-0.04984784126281738
train,040,61,61,-0.04984903335571289,61,-0.04984903335571289
train,040,62,62,-0.04983711242675781,62,-0.04983711242675781
train,040,63,63,-0.04982495307922363,63,-0.04982495307922363
train,040,64,64,-0.04981803894042969,64,-0.04981803894042969
train,040,65,65,-0.04981708526611328,65,-0.04981708526611328
train,040,66,66,-0.04981517791748047,66,-0.04981517791748047
train,040,67,67,-0.04980111122131348,67,-0.04980111122131348
train,040,68,68,-0.04979896545410156,68,-0.04979896545410156
train,040,69,69,-0.04981708526611328,69,-0.04981708526611328
train,040,70,70,-0.04982781410217285,70,-0.04982781410217285
train,040,71,71,-0.04982399940490723,71,-0.04982399940490723
train,040,72,72,-0.04982590675354004,72,-0.04982590675354004
train,040,73,73,-0.049833059310913086,73,-0.049833059310913086
train,040,74,74,-0.04982805252075195,74,-0.04982805252075195
train,040,75,75,-0.04982495307922363,75,-0.04982495307922363
train,040,76,76,-0.04983782768249512,76,-0.04983782768249512
train,040,77,77,-0.04983997344970703,77,-0.04983997344970703
train,040,78,78,-0.04983997344970703,78,-0.04983997344970703
train,040,79,79,-0.049835920333862305,79,-0.049835920333862305
train,041,0,0,-0.04984593391418457,0,-0.04984593391418457
train,041,1,1,-0.0498509407043457,1,-0.0498509407043457
train,041,2,2,-0.04985809326171875,2,-0.04985809326171875
train,041,3,3,-0.04985690116882324,3,-0.04985690116882324
train,041,4,4,-0.049859046936035156,4,-0.049859046936035156
train,041,5,5,-0.04985499382019043,5,-0.04985499382019043
train,041,6,6,-0.0498509407043457,6,-0.0498509407043457
train,041,7,7,-0.04985404014587402,7,-0.04985404014587402
train,041,8,8,-0.0498509407043457,8,-0.0498509407043457
train,041,9,9,-0.049855947494506836,9,-0.049855947494506836
train,041,10,10,-0.04984903335571289,10,-0.04984903335571289
train,041,11,11,-0.049848079681396484,11,-0.049848079681396484
train,041,12,12,-0.04985308647155762,12,-0.04985308647155762
train,041,13,13,-0.04984903335571289,13,-0.04984903335571289
train,041,14,14,-0.049857139587402344,14,-0.049857139587402344
train,041,15,15,-0.04985404014587402,15,-0.04985404014587402
train,041,16,16,-0.04985308647155762,16,-0.04985308647155762
train,041,17,17,-0.04986381530761719,17,-0.04986381530761719
train,041,18,18,-0.0498509407043457,18,-0.0498509407043457
train,041,19,19,-0.04985404014587402,19,-0.04985404014587402
train,041,20,20,-0.04986000061035156,20,-0.04986000061035156
train,041,21,21,-0.04986691474914551,21,-0.04986691474914551
train,041,22,22,-0.04987311363220215,22,-0.04987311363220215
train,041,23,23,-0.049870967864990234,23,-0.049870967864990234
train,041,24,24,-0.04986286163330078,24,-0.04986286163330078
train,041,25,25,-0.04985213279724121,25,-0.04985213279724121
train,041,26,26,-0.04984617233276367,26,-0.04984617233276367
train,041,27,27,-0.049845218658447266,27,-0.049845218658447266
train,041,28,28,-0.049833059310913086,28,-0.049833059310913086
train,041,29,29,-0.049835920333862305,29,-0.049835920333862305
train,041,30,30,-0.049839019775390625,30,-0.049839019775390625
train,041,31,31,-0.04982399940490723,31,-0.04982399940490723
train,041,32,32,-0.04982590675354004,32,-0.04982590675354004
train,041,33,33,-0.04981708526611328,33,-0.04981708526611328
train,041,34,34,-0.049818992614746094,34,-0.049818992614746094
train,041,35,35,-0.04982304573059082,35,-0.04982304573059082
train,041,36,36,-0.04982113838195801,36,-0.04982113838195801
train,041,37,37,-0.04982495307922363,37,-0.04982495307922363
train,041,38,38,-0.04982495307922363,38,-0.04982495307922363
train,041,39,39,-0.049825191497802734,39,-0.049825191497802734
train,041,40,40,-0.049829959869384766,40,-0.049829959869384766
train,041,41,41,-0.04982900619506836,41,-0.04982900619506836
train,041,42,42,-0.04982304573059082,42,-0.04982304573059082
train,041,43,43,-0.04982805252075195,43,-0.04982805252075195
train,041,44,44,-0.04982399940490723,44,-0.04982399940490723
train,041,45,45,-0.04983091354370117,45,-0.04983091354370117
train,041,46,46,-0.049835920333862305,46,-0.049835920333862305
train,041,47,47,-0.04983210563659668,47,-0.04983210563659668
train,041,48,48,-0.04982805252075195,48,-0.04982805252075195
train,041,49,49,-0.04983091354370117,49,-0.04983091354370117
train,041,50,50,-0.04983377456665039,50,-0.04983377456665039
train,041,51,51,-0.04982304573059082,51,-0.04982304573059082
train,041,52,52,-0.0498201847076416,52,-0.0498201847076416
train,041,53,53,-0.04983806610107422,53,-0.04983806610107422
train,041,54,54,-0.04984402656555176,54,-0.04984402656555176
train,041,55,55,-0.0498499870300293,55,-0.0498499870300293
train,041,56,56,-0.04984283447265625,56,-0.04984283447265625
train,041,57,57,-0.04982900619506836,57,-0.04982900619506836
train,041,58,58,-0.04983806610107422,58,-0.04983806610107422
train,041,59,59,-0.04985499382019043,59,-0.04985499382019043
train,041,60,60,-0.04986405372619629,60,-0.04986405372619629
train,041,61,61,-0.049867868423461914,61,-0.049867868423461914
train,041,62,62,-0.049870967864990234,62,-0.049870967864990234
train,041,63,63,-0.04987215995788574,63,-0.04987215995788574
train,041,64,64,-0.049877166748046875,64,-0.049877166748046875
train,041,65,65,-0.049870967864990234,65,-0.049870967864990234
train,041,66,66,-0.04986310005187988,66,-0.04986310005187988
train,041,67,67,-0.04985785484313965,67,-0.04985785484313965
train,041,68,68,-0.04987788200378418,68,-0.04987788200378418
train,041,69,69,-0.04987597465515137,69,-0.04987597465515137
train,041,70,70,-0.049870967864990234,70,-0.049870967864990234
train,041,71,71,-0.04987192153930664,71,-0.04987192153930664
train,041,72,72,-0.0498659610748291,72,-0.0498659610748291
train,041,73,73,-0.04985809326171875,73,-0.04985809326171875
train,041,74,74,-0.04984903335571289,74,-0.04984903335571289
train,041,75,75,-0.04984903335571289,75,-0.04984903335571289
train,041,76,76,-0.049842119216918945,76,-0.049842119216918945
train,041,77,77,-0.04982900619506836,77,-0.04982900619506836
train,041,78,78,-0.04983401298522949,78,-0.04983401298522949
train,041,79,79,-0.04983019828796387,79,-0.04983019828796387
train,042,0,0,-0.049870967864990234,0,-0.049870967864990234
train,042,1,1,-0.04987001419067383,1,-0.04987001419067383
train,042,2,2,-0.049871206283569336,2,-0.049871206283569336
train,042,3,3,-0.049874067306518555,3,-0.049874067306518555
train,042,4,4,-0.049861907958984375,4,-0.049861907958984375
train,042,5,5,-0.049874067306518555,5,-0.049874067306518555
train,042,6,6,-0.04986405372619629,6,-0.04986405372619629
train,042,7,7,-0.04987192153930664,7,-0.04987192153930664
train,042,8,8,-0.049874067306518555,8,-0.049874067306518555
train,042,9,9,-0.04986095428466797,9,-0.04986095428466797
train,042,10,10,-0.04984593391418457,10,-0.04984593391418457
train,042,11,11,-0.0498349666595459,11,-0.0498349666595459
train,042,12,12,-0.04983806610107422,12,-0.04983806610107422
train,042,13,13,-0.04983997344970703,13,-0.04983997344970703
train,042,14,14,-0.04983091354370117,14,-0.04983091354370117
train,042,15,15,-0.04982709884643555,15,-0.04982709884643555
train,042,16,16,-0.04982614517211914,16,-0.04982614517211914
train,042,17,17,-0.04983186721801758,17,-0.04983186721801758
train,042,18,18,-0.04983806610107422,18,-0.04983806610107422
train,042,19,19,-0.049835205078125,19,-0.049835205078125
train,042,20,20,-0.04982900619506836,20,-0.04982900619506836
train,042,21,21,-0.049829959869384766,21,-0.049829959869384766
train,042,22,22,-0.049818992614746094,22,-0.049818992614746094
train,042,23,23,-0.049818992614746094,23,-0.049818992614746094
train,042,24,24,-0.049810171127319336,24,-0.049810171127319336
train,042,25,25,-0.04980587959289551,25,-0.04980587959289551
